Date,Open,High,Low,Close,Adj Close,Volume
2019-12-05,790.000000,791.650024,778.049988,779.650024,774.601318,829792
2019-12-06,783.000000,786.000000,759.000000,761.849976,756.916504,1137044
2019-12-09,762.400024,764.950012,753.000000,755.950012,751.054749,1084786
2019-12-10,758.150024,759.400024,747.299988,752.799988,747.925110,1178653
2019-12-11,750.450012,755.000000,737.250000,744.200012,739.380859,1029223
2019-12-12,748.500000,751.950012,741.250000,748.750000,743.901367,778792
2019-12-13,753.549988,758.500000,748.150024,756.250000,751.352783,662206
2019-12-16,753.500000,761.849976,745.799988,747.450012,742.609802,907081
2019-12-17,749.599976,756.549988,745.750000,754.349976,749.465088,1328747
2019-12-18,755.500000,767.900024,753.799988,766.349976,761.387390,1247090
2019-12-19,767.000000,774.950012,762.049988,770.599976,765.609863,1447972
2019-12-20,775.000000,778.000000,767.099976,770.950012,765.957642,1141306
2019-12-23,768.950012,777.299988,756.700012,767.700012,762.728699,799611
2019-12-24,770.000000,770.900024,762.650024,765.150024,760.195190,425524
2019-12-26,767.000000,771.000000,755.049988,757.500000,752.594727,549975
2019-12-27,759.700012,772.950012,758.700012,770.950012,765.957642,543702
2019-12-30,770.000000,774.750000,766.000000,769.900024,764.914429,650533
2019-12-31,766.500000,773.900024,760.349976,763.450012,758.506165,842865
2020-01-01,765.299988,773.250000,765.299988,771.150024,766.156372,465429
2020-01-02,773.000000,780.349976,764.200012,775.599976,770.577454,867603
2020-01-03,775.900024,786.500000,770.000000,776.900024,771.869080,1110452
2020-01-06,771.000000,774.450012,756.000000,762.150024,757.214600,522118
2020-01-07,764.000000,772.599976,752.549988,757.549988,752.644348,824059
2020-01-08,752.000000,760.650024,750.099976,757.099976,752.197266,641773
2020-01-09,762.000000,767.299988,757.099976,758.900024,753.985657,778130
2020-01-10,763.150024,778.500000,757.500000,758.950012,754.035339,1820102
2020-01-13,756.500000,763.000000,740.500000,748.599976,743.752319,2327854
2020-01-14,752.700012,758.900024,750.450012,752.799988,747.925110,1213631
2020-01-15,752.000000,756.799988,746.700012,751.049988,746.186462,1220738
2020-01-16,751.500000,760.650024,751.500000,753.950012,749.067688,1284812
2020-01-17,753.000000,770.000000,751.450012,766.650024,761.685486,1336060
2020-01-20,760.000000,760.250000,730.099976,732.700012,727.955322,3214043
2020-01-21,733.000000,744.250000,727.250000,741.150024,736.350586,1619921
2020-01-22,743.250000,746.950012,734.650024,738.400024,733.618408,904533
2020-01-23,738.400024,743.950012,736.000000,737.849976,733.071960,718365
2020-01-24,737.299988,744.500000,735.700012,740.150024,735.357117,507047
2020-01-27,738.000000,759.900024,734.099976,751.900024,747.031006,1492976
2020-01-28,755.000000,756.700012,745.099976,747.400024,742.560120,1322275
2020-01-29,750.000000,752.750000,743.549988,744.849976,740.026611,867074
2020-01-30,745.900024,745.900024,725.549988,728.349976,723.633423,1153471
2020-01-31,734.000000,734.700012,716.000000,718.250000,713.598877,1117946
2020-02-03,708.349976,723.250000,698.799988,708.650024,704.061096,1106940
2020-02-04,717.650024,728.849976,711.000000,721.599976,716.927185,1129876
2020-02-05,721.099976,726.849976,716.500000,722.500000,717.821350,1189761
2020-02-06,731.500000,738.750000,706.000000,721.900024,717.225281,5687405
2020-02-07,708.000000,714.250000,695.000000,707.599976,703.017822,7357814
2020-02-10,705.950012,710.000000,696.299988,701.950012,697.404419,1841499
2020-02-11,713.799988,713.799988,698.549988,705.049988,700.484375,1862531
2020-02-12,708.000000,712.000000,698.500000,703.200012,698.646362,2266491
2020-02-13,706.400024,708.599976,699.549988,703.400024,698.845093,2356429
2020-02-14,704.500000,721.450012,704.500000,717.650024,713.002808,1845960
2020-02-17,718.500000,731.250000,710.599976,712.549988,707.935791,1402215
2020-02-18,710.799988,710.950012,694.000000,706.049988,701.477844,1225756
2020-02-19,705.000000,716.500000,704.400024,709.049988,704.458435,894396
2020-02-20,706.150024,708.099976,698.000000,699.599976,695.069641,1883153
2020-02-24,695.000000,697.000000,669.000000,672.849976,668.492859,1771815
2020-02-25,680.000000,680.000000,667.400024,669.150024,664.816833,2838451
2020-02-26,668.099976,676.000000,664.549988,669.799988,665.462585,2122196
2020-02-27,669.099976,671.299988,654.599976,662.799988,658.507935,1302115
2020-02-28,656.150024,659.400024,635.200012,640.000000,635.855591,2408425
2020-03-02,645.000000,652.299988,620.500000,629.799988,625.721619,2408228
2020-03-03,637.000000,660.549988,635.299988,649.599976,645.393433,2135990
2020-03-04,653.200012,667.250000,643.299988,664.400024,660.097595,2723269
2020-03-05,668.000000,686.650024,666.000000,676.549988,672.168884,2089837
2020-03-06,665.000000,673.799988,657.200012,663.500000,659.203430,3466958
2020-03-09,645.000000,664.549988,643.500000,651.150024,646.933411,1461377
2020-03-11,652.099976,659.599976,635.450012,638.799988,634.663330,1987343
2020-03-12,629.000000,629.000000,583.650024,593.799988,589.954773,4991398
2020-03-13,550.000000,615.950012,504.750000,605.849976,601.926697,1820676
2020-03-16,595.849976,632.849976,576.000000,599.000000,595.121094,2477918
2020-03-17,605.250000,646.250000,596.349976,616.099976,612.110352,2067269
2020-03-18,626.000000,637.349976,605.700012,612.900024,608.931091,2352295
2020-03-19,594.500000,654.000000,578.049988,635.000000,630.888000,2680525
2020-03-20,640.700012,665.099976,631.250000,641.950012,637.792969,2708797
2020-03-23,610.000000,631.950012,586.099976,592.150024,588.315491,1677165
2020-03-24,586.250000,628.000000,585.549988,592.200012,588.365173,1545462
2020-03-25,581.000000,599.250000,558.099976,566.500000,562.831543,3016481
2020-03-26,566.500000,569.099976,542.400024,558.650024,555.032410,3907851
2020-03-27,565.049988,591.599976,542.349976,548.099976,544.550659,4900000
2020-03-30,551.500000,573.500000,535.250000,560.599976,556.969727,2777231
2020-03-31,573.000000,594.400024,568.250000,589.650024,585.831665,3151209
2020-04-01,589.849976,590.799988,575.450012,579.049988,575.300293,1298954
2020-04-03,582.450012,665.900024,578.000000,655.849976,651.602905,6492775
2020-04-07,690.000000,738.650024,670.250000,700.049988,695.516724,8165523
2020-04-08,701.000000,734.450012,698.549988,705.599976,701.030762,6927854
2020-04-09,733.400024,798.000000,733.400024,790.150024,785.033325,13732376
2020-04-13,804.000000,848.799988,799.000000,826.049988,820.700806,10064797
2020-04-15,847.950012,854.000000,791.349976,810.400024,805.152161,7000858
2020-04-16,805.000000,832.500000,787.049988,825.900024,820.551819,3963315
2020-04-17,841.000000,845.000000,817.599976,822.250000,816.925415,3328045
2020-04-20,822.000000,822.000000,795.349976,809.750000,804.506348,2294941
2020-04-21,795.500000,845.500000,792.000000,812.500000,807.238525,5837165
2020-04-22,805.000000,829.599976,802.900024,806.599976,801.376709,3630813
2020-04-23,811.000000,837.299988,811.000000,822.349976,817.024719,3411965
2020-04-24,824.700012,891.000000,820.700012,877.349976,871.668579,14719795
2020-04-27,899.950012,906.000000,875.700012,896.799988,890.992615,6448879
2020-04-28,900.000000,901.000000,848.250000,854.349976,848.817505,4121427
2020-04-29,860.000000,872.700012,848.750000,854.400024,848.867249,3285831
2020-04-30,874.900024,878.200012,811.549988,835.299988,829.890869,7643181
2020-05-04,826.000000,865.799988,815.000000,841.650024,836.199829,5482297
